stop_id,stop_name
4252,සේරුවාගල(3 කිමි කණුව)
4253,දොඹේමඩ ක.වි
4254,කුඩාගම(පොල්ගහවෙල පාර)
4255,උඩදෙනිය (වලගම්බා ම.වි)
4256,දැලිවල මහා විද්‍යාලය
4257,වහව(වල්ග පාර)
4258,භෙවන්තැන්නේගම දකුණ
4259,පුම්බෝගම හංදිය
4260,කටුකැලියාව
4261,උදුරාව හල්මිල්ලෑව
4262,ඹේවටවන හංදිය
4263,කඩදෙනවැව (18 කිමි කණුව)
4264,ගල්කිරියාගම
4265,ඉනාමළුව හංදිය
4266,රොටවැව
4267,රංගිරිගම හංදිය
4268,කිඹිස්ස ගුවන්හමුදා හංදිය
4269,සීගිරිය
4270,නාමිණිඔය (ඛෙත්තාරාම විහාරය)
4271,දේවගිරි හංදිය
4272,ගුරුවෙලයාය හං÷ිුය
4273,බෝගහවැව බෝධිරුක්ඛාරාමය
4274,බෝගහවැව ට‍්‍රාන්ස්ෆෝමරය
4275,මාරක ශ‍්‍රී සුදර්ශනාරාමය
4276,අක්කර කාල
4277,කුඹුක්කන්ද විදුහල
4278,මැදකින්ද (සර්වෝදය බැංකුව පාර)
4279,හදුන්ගමුව
4280,ගැට්ටුවාන හංදිය
4281,මල්ලවපිටිය හංදිය
4282,උයන්දන
4283,මීගොල්ල හංදිය
4284,බරන්දන
4285,මීගස්තැන්න විහාරය
4286,කවිසිගමුව හංදිය
4287,වරකාවැහැර
4288,රිදීගම
4289,තටුපිලගොල්ල
4290,රම්බඩගල්ල විදුහල
4291,පානගමුව
4292,ඕගොඩපොල පාසල
4293,ඉලුක්පිටිය හංදිය
4294,මිලියද්ද පන්සල
4295,කැප්පෙටිගල
4296,කොටගෙදර වංගුව
4297,කට්ටප්පුව වංගුව
4298,මාරවිල පන්සල
4299,කරගහපිටිය හංදිය
4300,අංකුඹුර
4301,බෝගහගෙදර හංදිය
4302,මිරිස්සල
4303,පිටකන්ද ස්ටෝරුව
4304,වටරැක හන්දිය
4305,මුවකන්ද (කැටවල පාර)
4306,දුනුකවත්ත පාසල
4307,කන්දෙහේන කඩමණ්ඩිය
4308,පරපේ
4309,වලල්ගොඩ මහා විද්‍යාලය
4310,පරපේ හංදිය
4311,රඹුක්කන බස්නැවතුම්පල
4312,ලග්ගල
4313,හීරටිය හංදිය
4314,සියඹලාව හංදිය මින්නේරිය දේවාලය
4315,කරඳගොල්ල
4316,12 කණුව මහසෙන් මහ විදුහල
4317,මොරගහකන්ද ඇතුල්වීම
4318,මොරගහකන්ද නැරඹුම් ස්ථානය
4319,මොරගහකන්ද ෂිනෝහිඩ්‍රෝ කෑම්ප්1-2
4320,මොරගහකන්ද නිළ නිවාස
4321,මැදපිහිල්ල රාජ්‍ය දැව සංස්ථාව
4322,මොරගහකන්ද නවපාර ජෛව විවිධත්ව ව්‍යාපෘතිය
4323,මොරගහකන්ද නවපාර මාසඅ කාර්යාලය
4324,බකමුණ බස්නැවතුම්පල
4325,කොට්ටපිටිය (µමෙත‍්‍රී ක‍්‍රීඩාංගන පාර)
4326,සෝමියල් හංදිය
4327,යාය 25 (තිලක් බණ්ඩාර ක‍්‍රීඩාංගණය)
4328,අත්තනකඩවල ම.වි
4329,කෝඳුරාව රතු පාලම
4330,බිසෝකොටුව
4331,දියබෙදුම
4332,5 කණුව නාමල්වැව විද්‍යාලය
4333,පැරකුම්ගම රණවිරු ගම්මානය
4334,34 කිමි කණුව
4335,36 කිමි කණුව
4336,1 කණුව පන්සල
4337,මල්ලවපිටිය/කැප්පිටිගල පාර
4338,පීලිකඩ/තැම්පාන ජලාශ පාර
4339,පිලැස්ස උසාවිය
4340,6කණුව(අහස්යානාපිටිය හංදිය)
4341,මාවතගම බස්නැවතුම්පල
4342,9කණුව/හතරලියද්ද පාර
4343,වෑඋඩ/මල්ලිගොඩ හංදිය
4344,මැටිබොක්ක(පේශකර්ම මධ්‍යස්ථානය
4345,අක්කරවත්ත/පෙන්ගුයින් ගාමන්ට්
4346,ගලගෙදර පොලීසිය
4347,කන්දෙකුඹුර අම්බලම
4348,හෑදෙනිය/පල්ලෙකොටුව පාර
4349,අලදෙනිය/මුරුතලාව පාර
4350,නුගවෙල මහාවිද්‍යාලය
4351,4කණුව/කුළුගම්මන පාර
4352,යටිවාවල (වෘත්තීය පු.ම)
4353,තල්දූව හංදිය
4354,සමරුගම ආදර්ශ ගම්මානය
4355,නාපාවල
4356,කපුවැල්ලවත්ත හංදිය
4357,පහළ දයිගල පොදු සුසාන භූමිය
4358,ඉහල දයිගල අළුත් පාලම
4359,හාවාඑළිය/රෝහල් හංදිය
4360,කෝට්ලොජ්(පිදුරුතලාගල පාර)
4361,කඳපොල කූරවත්ත පාර
4362,ශාන්ත ජෝන් (12 කි.මි. කණුව)
4363,ශාන්ත ජෝන්වත්ත පාර
4364,රත්නායක පතන(විදුහල පාර)
4365,දියනිල්ල තැ.කා
4366,දියනිල්ල ආයුර්වේද බෙ.ශාලාව
4367,හරස්බැද්ද සිංහල ම.වි
4368,මහඌව දෙවන කොටස(පාලම)
4369,මහඌව වත්ත
4370,මිල්ලපිටිය (39 සැතපුම් කණුව)
4371,තැන්නේ කුඔුර
4372,බු වැලිකඩ
4373,හතාගොඩ පන්සල
4374,පනාපිටිය
4375,වාගොල්ල
4376,යක්ඇල්ල
4377,බුලත්කොහුපිටිය
4378,වෙභෙරගොඩැල්ල ම.ම.වි
4379,වෙනිවැල්ආර (පුංචි බෝගස)
4380,නුගේ හංදිය (විහාරගල පුරාන විහාරය)
4381,සුරියවැව බස්නැවතුම
4382,මදුනාගල හංදිය
4383,අන්දරවැව හංදිය
4384,බුතරංකන්ද (15 කි.මි.කණුව)
4385,බොල්හිද (11 කි.මි. කණුව)
4386,ගල්වැව නව මයුර විදුහල
4387,බැල්ලගස්වැව හංදිය (අමරදේව වැව)
4388,හොඬවැල්පොකුණ හංදිය
4389,කෝනාමලෙයි (අල් සෆා මුස්ලිම් විද්‍යාලය)
4390,අරෆාත් නගර් මුස්ලිම් පල්ලිය
4391,තෙන්නමරවාඩිය
4392,සම්පත්නුවර මහාවිද්‍යාලය
4393,කල්‍යාණිපුර හංදිය
4394,ඇහැටුගස්වැව සම්බෝධි විහාරය
4395,කිරිබ්බන්වැව පන්සල
4396,නෙළුම්වැව හමුදා කඳවුර
4397,ජානකපුර පාසල
4398,ජානකපුර හමුදා කඳවුර
4399,පුංචිවැලිඔය පාසල
4400,ජානකපුර තිලකාරාමය
4401,කොහොඹගස් හංදිය ගෑමුණු බලකාය
4402,593 බලසේනා මූලස්ථානය
4403,ගුරුකන්ද පුරාණ රජමහ විහාරය(නයාරු)
4404,නයාරු කලපුව (නාවික හ ක)
4405,සෙම්මලෙයි රෝහල
4406,ආලම්පිල් හමුදා කඳවුර
4407,59 සේනාංක මූලස්ථානය
4408,සිලාවත්ත 5 කිමි කණුව
4409,සිලාවත්ත හංදිය
4410,1කිමි කණුව
4411,සෙල්වනගර් සංචාරක බංගලාව
4412,වෙල්ලමුල්ලිවයික්කාල්
4413,මුල්ලිවයික්කාල් නැගෙනහිර GTM පාසල
4414,මුල්ලිවයික්කාල් බටහිර කනිෂ්ඨ පාසල
4415,ඉරට්ටවයික්කාල් පිල්ලෙයාර් කෝවිල
4416,පුලියන්කුලම් කුලක්කඩ්ඩු
4417,මන්දුවිල් හන්දිය
4418,පුදුකුඩුඉරිප්පු හන්දිය
4419,කයිවේලි ගනේෂා විද්‍යාලය
4420,කයිවේලි හන්දිය
4421,වල්ලිපුරම් නන්දනම්පිකායි පිල්ලෙයාර් කෝවි
4422,ඉනිය වාල්වු ඉල්ලම්-සුහන්දිපුරම්
4423,උදයාර්කට්ටු විද්‍යාලය
4424,තේරවිල් ග‍්‍රාමීය රෝහල
4425,තේරවිල් වල්ලුවාර්පුර මාවත
4426,කුමාරසාමි GTM පාසල
4427,විශ්වමඩු හන්දිය
4428,ගුවන් හමුදා විද්‍යාපීඨය
4429,නාච්චිකුඩා හංදිය
4430,කින්නියා බස් නැවතුම්පොල
4431,උප්පුආරු පාලම
4432,අල් හිදායා විද්‍යාලය
4433,ගංගෙයි පාලම
4434,ඉරාල්කුලි පාලම
4435,අරාබි විද්‍යාල පාර
4436,64 කනුව (පල්ලිය)
4437,ජින්නා නගර්
4438,නීලපොල හන්දිය
4439,කිලිවෙඩ්ඩි පාලම
